grapheme,ground_truth_phoneme,predicted_phoneme,model
speedrun,spˈiːdɹən,The General American English pronunciation of 'speedrun' is /ˈspidˌɹʌn/.,gpt-3.5-turbo
speedrunning,spˈiːdɹənɪŋ,/sˈpidˌɹʌnɪŋ/,gpt-3.5-turbo
speedruns,spˈiːdɹənz,The General American English pronunciation of 'speedruns' is /ˈspidˌɹʌnz/.,gpt-3.5-turbo
sphincter,sfˈɪŋktɚ,/sfɪŋktɚ/,gpt-3.5-turbo
sphinx,sfˈɪŋks,/sfɪŋks/,gpt-3.5-turbo
spinet,spˈɪnət,The General American English pronunciation of 'spinet' is /ˈspaɪnɪt/.,gpt-3.5-turbo
spinster,spˈɪnstɚ,/spɪnstɚ/,gpt-3.5-turbo
spiny,spˈaɪni,/spaɪni/,gpt-3.5-turbo
spirometer,spˈɪɹəmˌɛtɚ,/sˌpaɪˈɹɑmətɚ/,gpt-3.5-turbo
splendor,splˈɛndɚ,/splɛndər/,gpt-3.5-turbo
sponger,spˈʌŋgɚ,/sˈpɑŋɡɚ/,gpt-3.5-turbo
spout,spˈaʊt,/spaʊt/,gpt-3.5-turbo
sprayer,spɹˈeɪɚ,/spreɪəɹ/,gpt-3.5-turbo
spreader,spɹˈɛdɚ,/sprɛdəɹ/,gpt-3.5-turbo
springe,spɹˈɪndʒ,/sprɪndʒ/,gpt-3.5-turbo
spud,spˈʌd,The General American English pronunciation of 'spud' is /spʌd/.,gpt-3.5-turbo
spunk,spˈʌŋk,The General American English pronunciation of 'spunk' is /spʌŋk/.,gpt-3.5-turbo
spurt,spˈɚt,The General American English pronunciation of 'spurt' is /spɝt/.,gpt-3.5-turbo
squamish,skwˈiːmɪʃ,The General American English pronunciation of 'squamish' is /ˈskwɑmɪʃ/.,gpt-3.5-turbo
squat,skwˈɑːt,/skwɑt/,gpt-3.5-turbo
squee,skwˈiː,The General American English pronunciation of 'squee' is /skwiː/.,gpt-3.5-turbo
stairway,stˈɛɹwˌeɪ,The General American English pronunciation of 'stairway' is /ˈstɛɹweɪ/.,gpt-3.5-turbo
stanch,stˈæntʃ,The General American English pronunciation of 'stanch' is /stæntʃ/.,gpt-3.5-turbo
standpoint,stˈændpˌɔɪnt,The General American English pronunciation of 'standpoint' is /ˈstændpɔɪnt/.,gpt-3.5-turbo
staphylococcus,stˌæfələkˈɔːkəs,The General American English pronunciation of 'staphylococcus' is /ˌstæfəˈloʊkəs/.,gpt-3.5-turbo
stapler,stˈeɪpəlɚ,The General American English pronunciation of 'stapler' is /ˈsteɪplɚ/.,gpt-3.5-turbo
statism,stˈeɪtˌɪzəm,The General American English pronunciation of 'statism' is /ˈsteɪtɪzəm/.,gpt-3.5-turbo
steadiness,stˈɛdinɪs,The General American English pronunciation of 'steadiness' is /ˈstɛdiniˌnəs/.,gpt-3.5-turbo
steers,stˈɪɹz,The General American English pronunciation of 'steers' is /stɪɹz/.,gpt-3.5-turbo
stench,stˈɛntʃ,The General American English pronunciation of 'stench' is /stɛntʃ/.,gpt-3.5-turbo
sternum,stˈɚnəm,The General American English pronunciation of 'sternum' is /ˈstɝnəm/.,gpt-3.5-turbo
stoned,stˈoʊnd,The General American English pronunciation of 'stoned' is /stoʊnd/.,gpt-3.5-turbo
storages,stˈɔːɹədʒəz,The General American English pronunciation of 'storages' is /ˈstɔɹɪdʒɪz/.,gpt-3.5-turbo
stracciatella,stɹˌækiətˈɛlə,The General American English pronunciation of 'stracciatella' is /strætʃiəˈtɛlə/.,gpt-3.5-turbo
streptomycin,stɹˌɛptəmˈɪsən,The General American English pronunciation of 'streptomycin' is /ˌstɹɛp.tə.ˈmaɪ.sɪn/.,gpt-3.5-turbo
strident,stɹˈaɪdənt,The General American English pronunciation of 'strident' is /ˈstraɪdənt/.,gpt-3.5-turbo
striping,stɹˈaɪpɪŋ,The General American English pronunciation of 'striping' is /ˈstɹaɪpɪŋ/.,gpt-3.5-turbo
strontian,stɹˈɑːnʃən,The General American English pronunciation of 'strontian' is /ˈstɹɑnʃən/.,gpt-3.5-turbo
stye,stˈaɪ,The General American English pronunciation of 'stye' is /staɪ/.,gpt-3.5-turbo
stylesheet,stˈaɪləstˌi,The General American English pronunciation of 'stylesheet' is /ˈʃiːtˌstɹɛt/.,gpt-3.5-turbo
subsidize,sˈʌbsɪdˌaɪz,/sʌbˈsaɪdɪz/,gpt-3.5-turbo
subsistence,səbsˈɪstəns,/səbˈsɪstəns/,gpt-3.5-turbo
subtly,sˈʌtəli,/sʌb.tli/,gpt-3.5-turbo
sudsy,sˈʌdzi,/sʌdsi/,gpt-3.5-turbo
suffrage,sˈʌfɹɪdʒ,/sʌfɹɪdʒ/,gpt-3.5-turbo
sundial,sˈʌndˌaɪl,/sʌnˈdaɪəl/,gpt-3.5-turbo
sundry,sˈʌndɹi,The General American English pronunciation of 'sundry' is /ˈsʌndɹi/.,gpt-3.5-turbo
sunk,sˈʌŋk,/sʌŋk/,gpt-3.5-turbo
sunken,sˈʌŋkən,/sʌŋkən/,gpt-3.5-turbo
supercollider,supɚkəlˈaɪdɚ,/suːpəɹkəˈlaɪdəɹ/,gpt-3.5-turbo
supplant,səplˈænt,/səˈplænt/,gpt-3.5-turbo
supplicate,sˈʌplɪkˌeɪt,/sʌplɪˌkeɪt/,gpt-3.5-turbo
surpass,sɚpˈæs,The General American English pronunciation of 'surpass' is /sɚˈpæs/.,gpt-3.5-turbo
swanage,swˈɑːnɪdʒ,The General American English pronunciation of 'swanage' is /ˈswɑnɪdʒ/.,gpt-3.5-turbo
swank,swˈæŋk,The General American English pronunciation of 'swank' is /swæŋk/.,gpt-3.5-turbo
swanson,swˈɑːnsən,The General American English pronunciation of 'Swanson' is /ˈswɑnsən/.,gpt-3.5-turbo
sweepstake,swˈiːpstˌeɪk,/swiːpstek/,gpt-3.5-turbo
swink,swˈɪŋk,The General American English pronunciation of 'swink' is /swɪŋk/.,gpt-3.5-turbo
swivels,swˈɪvəlz,/swɪvəlz/,gpt-3.5-turbo
swole,swˈoʊl,/swoʊl/,gpt-3.5-turbo
swop,swˈɑːp,The General American English pronunciation of 'swop' is /swɑp/.,gpt-3.5-turbo
syenite,sˈaɪnit,/saɪˈnaɪt/,gpt-3.5-turbo
syllable,sˈɪləbəl,The General American English pronunciation of 'syllable' is /ˈsɪləbəl/.,gpt-3.5-turbo
symmetrical,səmˈɛtɹɪkəl,The General American English pronunciation of 'symmetrical' is /sɪˈmɛtɹɪkəl/.,gpt-3.5-turbo
symphonic,sɪmfˈɑːnɪk,/sɪmˈfɑnɪk/,gpt-3.5-turbo
synaxis,sˈɪnəsks,The General American English pronunciation of 'synaxis' is /ˈsɪnæksɪs/.,gpt-3.5-turbo
syncope,sˈɪŋkoʊp,/sɪŋkəpi/,gpt-3.5-turbo
syriac,sˈɪɹiæk,/sɪˈɹiæk/,gpt-3.5-turbo
syrinx,sˈaɪɹɪŋks,The General American English pronunciation of 'syrinx' is /ˈsɪɹɪŋks/.,gpt-3.5-turbo
systole,sɪstˈoʊl,The General American English pronunciation of 'systole' is /ˈsɪstəli/.,gpt-3.5-turbo
szeto,ʃˈiːtoʊ,The General American English pronunciation of 'Szeto' is /ˈsitoʊ/.,gpt-3.5-turbo
tahini,təhˈiːni,The General American English pronunciation of 'tahini' is /təˈhini/.,gpt-3.5-turbo
tailbone,tˈeɪlbˌeɪn,The General American English pronunciation of 'tailbone' is /ˈteɪlboʊn/.,gpt-3.5-turbo
tait,tˈeɪt,The General American English pronunciation of 'tait' is /teɪt/.,gpt-3.5-turbo
taker,tˈeɪkɚ,The General American English pronunciation of 'taker' is /ˈteɪkɚ/.,gpt-3.5-turbo
tamoxifen,tˌæmˈɑːksəfən,The General American English pronunciation of 'tamoxifen' is /təˈmɑksəfɛn/.,gpt-3.5-turbo
tanged,tˈæŋd,The General American English pronunciation of 'tanged' is /tæŋd/.,gpt-3.5-turbo
tanit,tˈænɪt,The General American English pronunciation of 'tanit' is /ˈtænɪt/.,gpt-3.5-turbo
tantalum,tˈæntələm,The General American English pronunciation of 'tantalum' is /ˈtæntələm/.,gpt-3.5-turbo
tantara,tɑntˈɑːɹə,The General American English pronunciation of 'tantara' is /ˈtæntɛɹə/.,gpt-3.5-turbo
tanto,tˈæntoʊ,The General American English pronunciation of 'tanto' is /ˈtæntoʊ/.,gpt-3.5-turbo
tardis,tˈɑːɹdɪs,The General American English pronunciation of 'tardis' is /ˈtɑɹdɪs/.,gpt-3.5-turbo
tasteful,tˈeɪstfəl,The General American English pronunciation of 'tasteful' is /ˈteɪstfəl/.,gpt-3.5-turbo
tatar,tˈætɚ,The General American English pronunciation of 'tatar' is /ˈteɪtɑɹ/.,gpt-3.5-turbo
tater,tˈeɪtɚ,The General American English pronunciation of 'tater' is /ˈteɪtɚ/.,gpt-3.5-turbo
tatsoi,tɑtsˈoʊi,The General American English pronunciation of 'tatsoi' is /ˈtæt.sɔɪ/.,gpt-3.5-turbo
taxidermy,tˈæksədˌɚmi,The General American English pronunciation of 'taxidermy' is /ˈtæk.sɪˌdɝ.mi/.,gpt-3.5-turbo
tay,tˈeɪ,The General American English pronunciation of 'tay' is /teɪ/.,gpt-3.5-turbo
technologist,tˌɛknˈɑːlədʒɪst,The General American English pronunciation of 'technologist' is /tɛkˈnɑlədʒɪst/.,gpt-3.5-turbo
teek,tˈiːk,The General American English pronunciation of 'teek' is /tik/.,gpt-3.5-turbo
teg,tˈɛg,The General American English pronunciation of 'teg' is /tɛɡ/.,gpt-3.5-turbo
tegucigalpa,tɛgusigˈælpə,The General American English pronunciation of 'tegucigalpa' is /ˌtɛɡuˈsɪɡælpə/.,gpt-3.5-turbo
telematics,tˌɛləmˈætɪks,The General American English pronunciation of 'telematics' is /tɛləˈmætɪks/.,gpt-3.5-turbo
temper,tˈɛmpɚ,The General American English pronunciation of 'temper' is /ˈtɛmpɚ/.,gpt-3.5-turbo
temperance,tˈɛmpɚəns,The General American English pronunciation of 'temperance' is /ˈtɛmpəɹəns/.,gpt-3.5-turbo
tenacious,tənˈeɪʃəs,The General American English pronunciation of 'tenacious' is /təˈneɪʃəs/.,gpt-3.5-turbo
tench,tˈɛntʃ,The General American English pronunciation of 'tench' is /tɛntʃ/.,gpt-3.5-turbo
tendencies,tˈɛndənsiz,The General American English pronunciation of 'tendencies' is /ˈtɛndənsiz/.,gpt-3.5-turbo
tendinitis,tˌɛndənˈiːtəs,The General American English pronunciation of 'tendinitis' is /ˌtɛndəˈnaɪtɪs/.,gpt-3.5-turbo
tentative,tˈɛntətɪv,The General American English pronunciation of 'tentative' is /ˈtɛntətɪv/.,gpt-3.5-turbo
tentatively,tˈɛntətɪvli,The General American English pronunciation of 'tentatively' is /ˈtɛntətɪvli/.,gpt-3.5-turbo
terrify,tˈɛɹəfˌaɪ,The General American English pronunciation of 'terrify' is /ˈtɛrəˌfaɪ/.,gpt-3.5-turbo
testy,tˈɛsti,The General American English pronunciation of 'testy' is /ˈtɛsti/.,gpt-3.5-turbo
tetracycline,tˌɛtɹəsˈɪklən,The General American English pronunciation of 'tetracycline' is /ˌtɛtrəˈsaɪklin/.,gpt-3.5-turbo
tetrahydrocannabinol,tˌɛtɹəfˌɑkənˈɔːɹdʒənəbəl,The General American English pronunciation of 'tetrahydrocannabinol' is /ˌtɛtrəhaɪdroʊkəˈnæbɪnɔl/.,gpt-3.5-turbo
thales,θˈeɪlz,The General American English pronunciation of 'Thales' is /ˈθeɪliːz/.,gpt-3.5-turbo
theogony,θiˈɔːgni,The General American English pronunciation of 'theogony' is /θiˈɑɡəni/.,gpt-3.5-turbo
thereat,θˈɛɹeɪt,The General American English pronunciation of 'thereat' is /ˈðɛɹiːt/.,gpt-3.5-turbo
theta,θˈeɪtə,The General American English pronunciation of 'theta' is /ˈθeɪtə/.,gpt-3.5-turbo
thimphu,θˈɪmfə,The General American English pronunciation of 'Thimphu' is /ˈtɪmpu/.,gpt-3.5-turbo
thistle,θˈɪsəl,The General American English pronunciation of 'thistle' is /ˈθɪsəl/.,gpt-3.5-turbo
thole,θˈoʊl,The General American English pronunciation of 'thole' is /θoʊl/.,gpt-3.5-turbo
thrifty,θɹˈɪfti,The General American English pronunciation of 'thrifty' is /ˈθɹɪfti/.,gpt-3.5-turbo
throe,θɹˈoʊ,The General American English pronunciation of 'throe' is /θɹoʊ/.,gpt-3.5-turbo
thrombosis,θɹɑmbˈoʊsəs,The General American English pronunciation of 'thrombosis' is /θɹɑmˈboʊsɪs/.,gpt-3.5-turbo
thunk,θˈʌnk,The General American English pronunciation of 'thunk' is /θʌŋk/.,gpt-3.5-turbo
thymine,θˈaɪmˌaɪn,The General American English pronunciation of 'thymine' is /ˈθaɪmin/.,gpt-3.5-turbo
tiksi,tˈɪksi,The General American English pronunciation of 'tiksi' is /ˈtɪksi/.,gpt-3.5-turbo
timbuktu,tˌɪmbəktˈuː,The General American English pronunciation of 'Timbuktu' is /tɪmˈbʌktu/.,gpt-3.5-turbo
timescape,tˈaɪmspˌeɪk,The General American English pronunciation of 'timescape' is /ˈtaɪmˌskeɪp/.,gpt-3.5-turbo
timeworn,tˈaɪmwˌɚn,The General American English pronunciation of 'timeworn' is /ˈtaɪmwɔɹn/.,gpt-3.5-turbo
timidity,təmˈɪdəti,The General American English pronunciation of 'timidity' is /tɪˈmɪdəti/.,gpt-3.5-turbo
tinge,tˈɪndʒ,The General American English pronunciation of 'tinge' is /tɪndʒ/.,gpt-3.5-turbo
tinsel,tˈɪnsəl,The General American English pronunciation of 'tinsel' is /ˈtɪnsəl/.,gpt-3.5-turbo
tirade,taɪɹˈeɪd,The General American English pronunciation of 'tirade' is /tɪˈɹeɪd/.,gpt-3.5-turbo
titin,tˈaɪtən,The General American English pronunciation of 'titin' is /ˈtaɪtɪn/.,gpt-3.5-turbo
titmouse,tˈɪtməs,The General American English pronunciation of 'titmouse' is /ˈtɪtmaʊs/.,gpt-3.5-turbo
tocsin,tˈoʊksɪn,The General American English pronunciation of 'tocsin' is /ˈtɑksɪn/.,gpt-3.5-turbo
toiletry,tˈɔɪlətɹi,The General American English pronunciation of 'toiletry' is /ˈtɔɪlətri/.,gpt-3.5-turbo
tokenize,tˈoʊkənˌaɪz,The General American English pronunciation of 'tokenize' is /ˈtoʊkəˌnaɪz/.,gpt-3.5-turbo
tolerably,tˈɑːlɚəbli,The General American English pronunciation of 'tolerably' is /ˈtɑlərəbli/.,gpt-3.5-turbo
tonneau,tənˈoʊ,The General American English pronunciation of 'tonneau' is /təˈnoʊ/.,gpt-3.5-turbo
toothache,tˈuːθətʃ,The General American English pronunciation of 'toothache' is /ˈtuːθeɪk/.,gpt-3.5-turbo
totalitarian,tˌoʊtˌælɪtˈɛɹiən,The General American English pronunciation of 'totalitarian' is /toʊˌtæləˈtɛɹiən/.,gpt-3.5-turbo
toughen,tˈʌfən,The General American English pronunciation of 'toughen' is /ˈtʌfən/.,gpt-3.5-turbo
toupee,tˌupˈeɪ,The General American English pronunciation of 'toupee' is /tuˈpeɪ/.,gpt-3.5-turbo
townie,tˈaʊni,The General American English pronunciation of 'townie' is /ˈtaʊni/.,gpt-3.5-turbo
toxicity,tɑksˈɪsəti,The General American English pronunciation of 'toxicity' is /tɑkˈsɪsəti/.,gpt-3.5-turbo
trajan,tɹˈeɪdʒən,The General American English pronunciation of 'trajan' is /ˈtɹeɪdʒən/.,gpt-3.5-turbo
tralee,tɹˈæli,The General American English pronunciation of 'tralee' is /tɹəˈli/.,gpt-3.5-turbo
transcendent,tɹænsˈɛndənt,The General American English pronunciation of 'transcendent' is /trænˈsɛndənt/.,gpt-3.5-turbo
transient,tɹˈænʒənt,The General American English pronunciation of 'transient' is /ˈtɹænziənt/.,gpt-3.5-turbo
transmogrify,tɹænzmˈɑːgɹəfˌaɪ,The General American English pronunciation of 'transmogrify' is /trænzˈmɑːɡrəˌfaɪ/.,gpt-3.5-turbo
transpire,tɹænspˈaɪɚ,The General American English pronunciation of 'transpire' is /trænˈspaɪɹ/.,gpt-3.5-turbo
trapping,tɹˈæpɪŋ,The General American English pronunciation of 'trapping' is /ˈtɹæpɪŋ/.,gpt-3.5-turbo
trashy,tɹˈæʃi,The General American English pronunciation of 'trashy' is /ˈtɹæʃi/.,gpt-3.5-turbo
treason,tɹˈiːzən,The General American English pronunciation of 'treason' is /ˈtɹiːzən/.,gpt-3.5-turbo
trekkie,tɹˈɛki,The General American English pronunciation of 'trekkie' is /ˈtɹɛki/.,gpt-3.5-turbo
trental,tɹˈɛntəl,The General American English pronunciation of 'trental' is /ˈtɹɛntəl/.,gpt-3.5-turbo
triassic,tɹˌaɪˈæsˌɪk,The General American English pronunciation of 'triassic' is /traɪˈæsɪk/.,gpt-3.5-turbo
tribulation,tɹˌɪbjəlˈeɪʃən,The General American English pronunciation of 'tribulation' is /ˌtɹɪbjəˈleɪʃən/.,gpt-3.5-turbo
trice,tɹˈaɪs,The General American English pronunciation of 'trice' is /tɹaɪs/.,gpt-3.5-turbo
trichology,tɹaɪkˈɑːlədʒi,The General American English pronunciation of 'trichology' is /tɹaɪˈkɑlədʒi/.,gpt-3.5-turbo
tricot,tɹˈaɪkˌɑt,The General American English pronunciation of 'tricot' is /ˈtɹikoʊt/.,gpt-3.5-turbo
triennial,tɹaɪˈɛniəl,The General American English pronunciation of 'triennial' is /ˌtɹaɪˈɛniəl/.,gpt-3.5-turbo
trimester,tɹaɪmˈɛstɚ,The General American English pronunciation of 'trimester' is /ˈtɹaɪˌmɛstɚ/.,gpt-3.5-turbo
trimipramine,tɹˌɪməpɹəmˈeɪni,The General American English pronunciation of 'trimipramine' is /trɪˈmɪprəmiːn/.,gpt-3.5-turbo
tripe,tɹˈaɪp,The General American English pronunciation of 'tripe' is /tɹaɪp/.,gpt-3.5-turbo
trope,tɹˈoʊp,The General American English pronunciation of 'trope' is /tɹoʊp/.,gpt-3.5-turbo
tropism,tɹˈoʊpɪzəm,The General American English pronunciation of 'tropism' is /ˈtɹoʊpɪzəm/.,gpt-3.5-turbo
trove,tɹˈoʊv,The General American English pronunciation of 'trove' is /tɹoʊv/.,gpt-3.5-turbo
trumpland,tɹˈʌmplənd,The General American English pronunciation of 'trumpland' is /ˈtɹʌmplænd/.,gpt-3.5-turbo
tsundere,stˈʌndɚ,The General American English pronunciation of 'tsundere' is /ˈtsʌndɛɹeɪ/.,gpt-3.5-turbo
tuatara,tutˈɑːɹə,The General American English pronunciation of 'tuatara' is /tuˈɑtərə/.,gpt-3.5-turbo
turbot,tˌɚbˈoʊ,The General American English pronunciation of 'turbot' is /ˈtɝbət/.,gpt-3.5-turbo
turnip,tˈɚnəp,The General American English pronunciation of 'turnip' is /ˈtɝnɪp/.,gpt-3.5-turbo
tuscaloosa,tˌʌskəlˈuːsə,The General American English pronunciation of 'tuscaloosa' is /tʌskəˈluːsə/.,gpt-3.5-turbo
tuscan,tˈʌskən,The General American English pronunciation of 'tuscan' is /ˈtʌskən/.,gpt-3.5-turbo
tutelary,tˈuːtɚəli,The General American English pronunciation of 'tutelary' is /ˈtjuːtəˌlɛri/.,gpt-3.5-turbo
tweedle,twˈiːdəl,The General American English pronunciation of 'tweedle' is /ˈtwidəl/.,gpt-3.5-turbo
twelvemonth,twˈɛlvəmənθ,The General American English pronunciation of 'twelvemonth' is /ˈtwɛlvˌmʌnθ/.,gpt-3.5-turbo
twit,twˈɪt,The General American English pronunciation of 'twit' is /twɪt/.,gpt-3.5-turbo
tyro,tˈɪɹoʊ,The General American English pronunciation of 'tyro' is /ˈtaɪɹoʊ/.,gpt-3.5-turbo
ufologist,ˌʌfoʊfˈɔːlədʒɪst,The General American English pronunciation of 'ufologist' is /juˈfɑlədʒɪst/.,gpt-3.5-turbo
ulm,ˈʌlm,The General American English pronunciation of 'ulm' is /ʌlm/.,gpt-3.5-turbo
ulna,ˈʌlnə,The General American English pronunciation of 'ulna' is /ˈʌlnə/.,gpt-3.5-turbo
ulyanovsk,juljənˈɔːsk,The General American English pronunciation of 'Ulyanovsk' is /ˈuːljənɒvsk/.,gpt-3.5-turbo
umbral,ˈʌmbɹəl,The General American English pronunciation of 'umbral' is /ˈʌmbɹəl/.,gpt-3.5-turbo
unassuming,ˌʌnəsˈuːmɪŋ,The General American English pronunciation of 'unassuming' is /ˌʌnəˈsumɪŋ/.,gpt-3.5-turbo
unbirthday,ənbˈɚθdˌeɪ,The General American English pronunciation of 'unbirthday' is /ʌnˈbɝˌθdeɪ/.,gpt-3.5-turbo
unbroken,ənbɹˈoʊkən,The General American English pronunciation of 'unbroken' is /ʌnˈbroʊkən/.,gpt-3.5-turbo
unclench,ˈʌnklənθ,The General American English pronunciation of 'unclench' is /ʌnˈklɛntʃ/.,gpt-3.5-turbo
underlie,ˌʌndɚlˈaɪ,The General American English pronunciation of 'underlie' is /ˌʌndərˈlaɪ/.,gpt-3.5-turbo
undervalue,ˈʌndɚvˌælju,The General American English pronunciation of 'undervalue' is /ˌʌndɚˈvælju/.,gpt-3.5-turbo
unilateral,jˌunəlˈætɚəl,The General American English pronunciation of 'unilateral' is /ˌjuːnɪˈlætəɹəl/.,gpt-3.5-turbo
unreasonable,ənɹˈiːznəbəl,The General American English pronunciation of 'unreasonable' is /ʌnˈɹiːzənəbəl/.,gpt-3.5-turbo
unremitting,ˌʌnɹɪmˈɪtɪŋ,The General American English pronunciation of 'unremitting' is /ˌʌnɹɪˈmɪtɪŋ/.,gpt-3.5-turbo
unrest,ənɹˈɛst,The General American English pronunciation of 'unrest' is /ʌnˈɹɛst/.,gpt-3.5-turbo
unsatisfactory,ˌʌnsətɪsfˈæktɚi,The General American English pronunciation of 'unsatisfactory' is /ˌʌnˌsætɪsˈfæktəri/.,gpt-3.5-turbo
unstressed,ənstɹˈɛst,The General American English pronunciation of 'unstressed' is /ʌnˈstɹɛst/.,gpt-3.5-turbo
untouched,əntˈʌtʃt,The General American English pronunciation of 'untouched' is /ʌnˈtʌʧt/.,gpt-3.5-turbo
untruth,əntɹˈuːθ,The General American English pronunciation of 'untruth' is /ʌnˈtɹuθ/.,gpt-3.5-turbo
upshot,ˈʌpʃˌɑt,The General American English pronunciation of 'upshot' is /ˈʌpˌʃɑt/.,gpt-3.5-turbo
urbanest,ɚbˈænəst,The General American English pronunciation of 'urbanest' is /ˈɝbənɪst/.,gpt-3.5-turbo
uric,jˈɚɪk,The General American English pronunciation of 'uric' is /ˈjʊɹɪk/.,gpt-3.5-turbo
usonian,jˌusˈoʊniən,The General American English pronunciation of 'usonian' is /juˈsoʊniən/.,gpt-3.5-turbo
usury,jˈuːʒɚi,The General American English pronunciation of 'usury' is /ˈjuʒəri/.,gpt-3.5-turbo
uvula,jˈuːvlə,The General American English pronunciation of 'uvula' is /ˈʌvjələ/.,gpt-3.5-turbo
vacuous,vˈækjuəs,The General American English pronunciation of 'vacuous' is /ˈvækjuəs/.,gpt-3.5-turbo
vane,vˈeɪn,The General American English pronunciation of 'vane' is /veɪn/.,gpt-3.5-turbo
varicose,vˈɛɹɪkˌoʊs,The General American English pronunciation of 'varicose' is /ˈvɛɹɪkoʊs/.,gpt-3.5-turbo
